student_id,course_id,semester,grade,gpa,pass,Result,department_id,credits
S17468,C56,Summer,A,4.0,1,Distinction,D8,5
S16097,C177,Spring,B,3.0,1,Distinction,D18,3
S19303,C226,Fall,C,2.0,1,Pass,D6,2
S10481,C4,Fall,D,1.0,1,Pass,D8,4
S11596,C130,Summer,A,4.0,1,Distinction,D18,5
S17307,C231,Spring,C,2.0,1,Pass,D15,3
S17101,C206,Fall,C,2.0,1,Pass,D10,4
S10218,C115,Summer,F,0.0,0,Fail,D4,2
S17467,C51,Fall,B,3.0,1,Distinction,D18,2
S19052,C178,Summer,A,4.0,1,Distinction,D20,2
S13866,C87,Spring,C,2.0,1,Pass,D19,4
S12164,C264,Fall,C,2.0,1,Pass,D8,4
S17741,C279,Fall,D,1.0,1,Pass,D9,4
S11042,C255,Summer,A,4.0,1,Distinction,D8,2
S18428,C294,Spring,B,3.0,1,Distinction,D1,2
S16500,C205,Spring,D,1.0,1,Pass,D13,2
S16254,C172,Spring,B,3.0,1,Distinction,D16,2
S14471,C190,Summer,B,3.0,1,Distinction,D5,2
S15510,C97,Fall,A,4.0,1,Distinction,D11,5
S14654,C144,Spring,C,2.0,1,Pass,D16,2
S11644,C29,Summer,B,3.0,1,Distinction,D15,3
S13934,C279,Spring,A,4.0,1,Distinction,D9,4
S10057,C157,Spring,A,4.0,1,Distinction,D4,3
S18034,C212,Spring,C,2.0,1,Pass,D4,2
S13654,C295,Fall,A,4.0,1,Distinction,D10,2
S19641,C3,Fall,B,3.0,1,Distinction,D7,5
S15757,C288,Spring,D,1.0,1,Pass,D3,4
S11861,C3,Fall,D,1.0,1,Pass,D7,5
S15919,C76,Summer,A,4.0,1,Distinction,D20,3
S14136,C100,Fall,B,3.0,1,Distinction,D19,4
S18309,C126,Fall,D,1.0,1,Pass,D9,4
S18339,C63,Summer,C,2.0,1,Pass,D13,5
S16551,C147,Spring,A,4.0,1,Distinction,D20,4
S10053,C141,Summer,B,3.0,1,Distinction,D5,3
S18512,C179,Summer,B,3.0,1,Distinction,D14,3
S13710,C85,Summer,B,3.0,1,Distinction,D8,5
S18047,C278,Spring,D,1.0,1,Pass,D18,3
S10411,C258,Fall,C,2.0,1,Pass,D9,2
S10945,C61,Summer,F,0.0,0,Fail,D6,5
S15273,C160,Fall,C,2.0,1,Pass,D7,4
S16478,C281,Fall,D,1.0,1,Pass,D2,2
S11487,C123,Spring,C,2.0,1,Pass,D18,2
S16431,C189,Fall,C,2.0,1,Pass,D4,5
S19256,C197,Spring,C,2.0,1,Pass,D15,5
S16385,C127,Spring,B,3.0,1,Distinction,D7,4
S14270,C38,Summer,D,1.0,1,Pass,D7,5
S18126,C166,Fall,C,2.0,1,Pass,D16,5
S13492,C252,Fall,C,2.0,1,Pass,D1,3
S12467,C123,Fall,F,0.0,0,Fail,D18,2
S19107,C172,Spring,D,1.0,1,Pass,D16,2
S19433,C114,Fall,B,3.0,1,Distinction,D10,5
S16502,C151,Fall,F,0.0,0,Fail,D14,3
S17932,C273,Spring,A,4.0,1,Distinction,D18,3
S13854,C113,Spring,B,3.0,1,Distinction,D5,3
S13850,C241,Spring,B,3.0,1,Distinction,D11,2
S17613,C24,Fall,A,4.0,1,Distinction,D17,2
S10532,C262,Spring,D,1.0,1,Pass,D7,2
S18637,C97,Summer,C,2.0,1,Pass,D11,5
S18177,C65,Fall,D,1.0,1,Pass,D11,2
S13445,C221,Spring,D,1.0,1,Pass,D19,5
S18578,C102,Summer,C,2.0,1,Pass,D5,3
S18668,C249,Fall,B,3.0,1,Distinction,D6,2
S10930,C158,Summer,A,4.0,1,Distinction,D13,3
S12285,C159,Fall,B,3.0,1,Distinction,D17,2
S17017,C110,Summer,D,1.0,1,Pass,D13,4
S18885,C103,Fall,F,0.0,0,Fail,D19,3
S12118,C103,Fall,A,4.0,1,Distinction,D19,3
S18066,C179,Fall,C,2.0,1,Pass,D14,3
S11643,C196,Spring,C,2.0,1,Pass,D10,2
S18288,C14,Summer,F,0.0,0,Fail,D20,2
S11039,C135,Spring,A,4.0,1,Distinction,D19,4
S18798,C116,Fall,C,2.0,1,Pass,D11,2
S17270,C226,Fall,C,2.0,1,Pass,D6,2
S13813,C47,Summer,D,1.0,1,Pass,D16,2
S15663,C45,Fall,B,3.0,1,Distinction,D14,3
S14670,C11,Spring,B,3.0,1,Distinction,D7,2
S18700,C244,Summer,B,3.0,1,Distinction,D4,2
S18300,C133,Summer,C,2.0,1,Pass,D14,4
S16664,C43,Fall,B,3.0,1,Distinction,D12,5
S18776,C255,Spring,A,4.0,1,Distinction,D8,2
S17017,C183,Fall,A,4.0,1,Distinction,D18,4
S18558,C22,Fall,F,0.0,0,Fail,D10,3
S10529,C68,Summer,D,1.0,1,Pass,D9,4
S16712,C74,Summer,D,1.0,1,Pass,D17,3
S11667,C1,Fall,A,4.0,1,Distinction,D19,4
S15132,C223,Spring,D,1.0,1,Pass,D17,3
S15264,C161,Spring,D,1.0,1,Pass,D15,4
S13010,C60,Spring,C,2.0,1,Pass,D11,2
S14076,C247,Summer,C,2.0,1,Pass,D13,4
S19505,C117,Summer,C,2.0,1,Pass,D16,5
S10669,C149,Spring,C,2.0,1,Pass,D18,5
S10033,C21,Fall,A,4.0,1,Distinction,D7,3
S13792,C142,Summer,F,0.0,0,Fail,D10,4
S16136,C201,Summer,B,3.0,1,Distinction,D9,3
S19485,C232,Summer,C,2.0,1,Pass,D3,3
S12196,C257,Summer,B,3.0,1,Distinction,D20,3
S18546,C74,Spring,F,0.0,0,Fail,D17,3
S12374,C161,Summer,A,4.0,1,Distinction,D15,4
S17328,C148,Summer,C,2.0,1,Pass,D20,4
S13578,C186,Summer,B,3.0,1,Distinction,D9,5
S13414,C38,Summer,A,4.0,1,Distinction,D7,5
S19746,C272,Fall,D,1.0,1,Pass,D9,5
S17346,C128,Summer,B,3.0,1,Distinction,D10,3
S16039,C61,Fall,D,1.0,1,Pass,D6,5
S14289,C160,Fall,F,0.0,0,Fail,D7,4
S12887,C149,Fall,A,4.0,1,Distinction,D18,5
S15573,C99,Summer,D,1.0,1,Pass,D18,4
S12147,C149,Spring,B,3.0,1,Distinction,D18,5
S15541,C272,Fall,D,1.0,1,Pass,D9,5
S13912,C26,Spring,B,3.0,1,Distinction,D10,2
S11406,C271,Summer,D,1.0,1,Pass,D7,5
S11974,C260,Spring,D,1.0,1,Pass,D2,5
S15212,C69,Summer,F,0.0,0,Fail,D16,5
S11769,C253,Fall,B,3.0,1,Distinction,D4,4
S11972,C173,Fall,C,2.0,1,Pass,D6,4
S18310,C153,Summer,B,3.0,1,Distinction,D12,3
S17117,C219,Fall,C,2.0,1,Pass,D7,5
S16923,C14,Spring,D,1.0,1,Pass,D20,2
S19029,C198,Summer,B,3.0,1,Distinction,D13,3
S19316,C146,Summer,F,0.0,0,Fail,D8,4
S17576,C230,Fall,A,4.0,1,Distinction,D19,5
S17953,C101,Spring,B,3.0,1,Distinction,D14,2
S18313,C245,Fall,A,4.0,1,Distinction,D2,3
S13085,C173,Summer,F,0.0,0,Fail,D6,4
S12350,C166,Summer,D,1.0,1,Pass,D16,5
S14033,C231,Spring,A,4.0,1,Distinction,D15,3
S15900,C22,Fall,F,0.0,0,Fail,D10,3
S19298,C159,Fall,B,3.0,1,Distinction,D17,2
S17751,C31,Summer,C,2.0,1,Pass,D1,4
S16582,C43,Fall,F,0.0,0,Fail,D12,5
S12526,C295,Summer,F,0.0,0,Fail,D10,2
S19884,C45,Spring,D,1.0,1,Pass,D14,3
S19705,C12,Spring,B,3.0,1,Distinction,D6,5
S15961,C68,Spring,C,2.0,1,Pass,D9,4
S10835,C154,Spring,B,3.0,1,Distinction,D8,2
S18982,C192,Spring,D,1.0,1,Pass,D10,2
S13472,C262,Summer,F,0.0,0,Fail,D7,2
S15863,C30,Spring,C,2.0,1,Pass,D14,4
S15372,C19,Summer,C,2.0,1,Pass,D11,4
S11080,C43,Fall,A,4.0,1,Distinction,D12,5
S10969,C237,Summer,B,3.0,1,Distinction,D14,3
S11272,C207,Summer,C,2.0,1,Pass,D12,3
S17191,C14,Fall,F,0.0,0,Fail,D20,2
S11323,C152,Spring,D,1.0,1,Pass,D4,3
S13908,C25,Fall,D,1.0,1,Pass,D13,5
S15159,C65,Fall,A,4.0,1,Distinction,D11,2
S13896,C195,Spring,D,1.0,1,Pass,D19,2
S19063,C289,Spring,B,3.0,1,Distinction,D9,5
S18581,C96,Summer,C,2.0,1,Pass,D8,4
S17847,C228,Spring,F,0.0,0,Fail,D13,2
S14240,C124,Spring,B,3.0,1,Distinction,D8,4
S19077,C2,Spring,D,1.0,1,Pass,D4,5
S15094,C3,Spring,F,0.0,0,Fail,D7,5
S15648,C277,Fall,A,4.0,1,Distinction,D19,3
S18359,C7,Spring,F,0.0,0,Fail,D6,2
S17753,C227,Summer,C,2.0,1,Pass,D14,5
S19051,C210,Fall,C,2.0,1,Pass,D7,5
S16722,C213,Summer,D,1.0,1,Pass,D15,2
S17249,C261,Spring,B,3.0,1,Distinction,D3,5
S16018,C300,Fall,D,1.0,1,Pass,D2,3
S18063,C234,Summer,C,2.0,1,Pass,D14,4
S17562,C270,Summer,B,3.0,1,Distinction,D16,2
S16718,C174,Fall,F,0.0,0,Fail,D1,5
S13400,C21,Fall,A,4.0,1,Distinction,D7,3
S10651,C198,Fall,F,0.0,0,Fail,D13,3
S16508,C201,Fall,D,1.0,1,Pass,D9,3
S11938,C19,Spring,F,0.0,0,Fail,D11,4
S17601,C279,Summer,A,4.0,1,Distinction,D9,4
S14544,C40,Spring,A,4.0,1,Distinction,D6,2
S19005,C254,Summer,D,1.0,1,Pass,D13,2
S18984,C270,Summer,C,2.0,1,Pass,D16,2
S17215,C275,Spring,B,3.0,1,Distinction,D10,3
S17043,C158,Spring,C,2.0,1,Pass,D13,3
S16198,C32,Summer,C,2.0,1,Pass,D6,5
S11237,C293,Summer,D,1.0,1,Pass,D13,2
S11766,C191,Spring,D,1.0,1,Pass,D4,3
S14382,C129,Fall,C,2.0,1,Pass,D14,3
S15321,C278,Spring,B,3.0,1,Distinction,D18,3
S11757,C121,Spring,B,3.0,1,Distinction,D14,5
S18982,C126,Spring,D,1.0,1,Pass,D9,4
S17689,C221,Summer,F,0.0,0,Fail,D19,5
S17773,C261,Spring,C,2.0,1,Pass,D3,5
S17891,C157,Spring,A,4.0,1,Distinction,D4,3
S18989,C23,Spring,A,4.0,1,Distinction,D6,2
S14070,C48,Summer,C,2.0,1,Pass,D8,3
S17174,C29,Spring,B,3.0,1,Distinction,D15,3
S15361,C240,Spring,B,3.0,1,Distinction,D7,2
S13150,C264,Spring,A,4.0,1,Distinction,D8,4
S16765,C188,Fall,A,4.0,1,Distinction,D7,5
S18925,C298,Fall,A,4.0,1,Distinction,D3,4
S11512,C221,Summer,D,1.0,1,Pass,D19,5
S17083,C89,Spring,C,2.0,1,Pass,D6,2
S17042,C140,Spring,A,4.0,1,Distinction,D18,2
S18379,C246,Spring,B,3.0,1,Distinction,D4,5
S18963,C236,Fall,F,0.0,0,Fail,D1,3
S18700,C202,Fall,B,3.0,1,Distinction,D5,2
S13086,C14,Spring,A,4.0,1,Distinction,D20,2
S13417,C115,Fall,C,2.0,1,Pass,D4,2
S17829,C168,Spring,B,3.0,1,Distinction,D16,3
S14895,C83,Summer,C,2.0,1,Pass,D12,5
S10151,C146,Fall,F,0.0,0,Fail,D8,4
S19841,C212,Fall,C,2.0,1,Pass,D4,2
S14004,C213,Spring,C,2.0,1,Pass,D15,2
S13160,C102,Summer,C,2.0,1,Pass,D5,3
S18686,C40,Fall,D,1.0,1,Pass,D6,2
S12019,C90,Fall,F,0.0,0,Fail,D10,5
S19802,C247,Spring,A,4.0,1,Distinction,D13,4
S11875,C260,Summer,D,1.0,1,Pass,D2,5
S16473,C298,Summer,B,3.0,1,Distinction,D3,4
S16622,C212,Spring,B,3.0,1,Distinction,D4,2
S18994,C1,Summer,D,1.0,1,Pass,D19,4
S13496,C105,Fall,A,4.0,1,Distinction,D11,4
S12679,C32,Spring,D,1.0,1,Pass,D6,5
S10266,C105,Summer,F,0.0,0,Fail,D11,4
S18842,C25,Summer,F,0.0,0,Fail,D13,5
S16001,C264,Fall,A,4.0,1,Distinction,D8,4
S13550,C184,Fall,F,0.0,0,Fail,D5,4
S14668,C155,Summer,C,2.0,1,Pass,D17,4
S15300,C141,Spring,C,2.0,1,Pass,D5,3
S19158,C17,Fall,B,3.0,1,Distinction,D14,5
S16150,C251,Spring,D,1.0,1,Pass,D19,3
S10890,C291,Summer,D,1.0,1,Pass,D3,2
S12287,C122,Summer,D,1.0,1,Pass,D7,3
S19728,C133,Fall,C,2.0,1,Pass,D14,4
S15382,C21,Fall,F,0.0,0,Fail,D7,3
S12287,C260,Fall,F,0.0,0,Fail,D2,5
S13670,C53,Fall,D,1.0,1,Pass,D6,3
S18610,C131,Spring,D,1.0,1,Pass,D11,5
S12685,C5,Fall,D,1.0,1,Pass,D6,5
S13693,C142,Summer,C,2.0,1,Pass,D10,4
S12774,C190,Summer,C,2.0,1,Pass,D5,2
S14587,C23,Spring,A,4.0,1,Distinction,D6,2
S19756,C167,Summer,A,4.0,1,Distinction,D7,4
S19211,C137,Summer,F,0.0,0,Fail,D14,2
S18699,C55,Fall,C,2.0,1,Pass,D16,3
S18112,C52,Spring,D,1.0,1,Pass,D12,5
S11022,C270,Spring,B,3.0,1,Distinction,D16,2
S15937,C124,Spring,D,1.0,1,Pass,D8,4
S10778,C9,Spring,D,1.0,1,Pass,D13,4
S17207,C89,Fall,A,4.0,1,Distinction,D6,2
S14950,C177,Fall,C,2.0,1,Pass,D18,3
S18215,C297,Summer,C,2.0,1,Pass,D19,4
S15571,C239,Fall,A,4.0,1,Distinction,D8,5
S12076,C194,Spring,D,1.0,1,Pass,D7,2
S12841,C85,Spring,C,2.0,1,Pass,D8,5
S18169,C284,Summer,C,2.0,1,Pass,D16,3
S19544,C78,Fall,D,1.0,1,Pass,D14,4
S12926,C168,Fall,F,0.0,0,Fail,D16,3
S10563,C252,Summer,B,3.0,1,Distinction,D1,3
S17186,C22,Fall,C,2.0,1,Pass,D10,3
S15582,C155,Spring,A,4.0,1,Distinction,D17,4
S15346,C10,Fall,D,1.0,1,Pass,D4,4
S14604,C8,Spring,B,3.0,1,Distinction,D17,4
S12767,C242,Summer,B,3.0,1,Distinction,D8,3
S14920,C119,Fall,F,0.0,0,Fail,D6,5
S10028,C72,Summer,B,3.0,1,Distinction,D12,3
S11849,C234,Fall,B,3.0,1,Distinction,D14,4
S14453,C121,Fall,B,3.0,1,Distinction,D14,5
S11768,C29,Fall,C,2.0,1,Pass,D15,3
S10696,C159,Fall,F,0.0,0,Fail,D17,2
S12308,C134,Summer,C,2.0,1,Pass,D8,2
S17437,C144,Spring,D,1.0,1,Pass,D16,2
S13312,C236,Fall,B,3.0,1,Distinction,D1,3
S12371,C147,Spring,A,4.0,1,Distinction,D20,4
S10794,C7,Spring,C,2.0,1,Pass,D6,2
S11708,C298,Fall,C,2.0,1,Pass,D3,4
S19091,C217,Fall,C,2.0,1,Pass,D10,2
S16461,C146,Fall,F,0.0,0,Fail,D8,4
S17134,C231,Spring,B,3.0,1,Distinction,D15,3
S11990,C220,Spring,D,1.0,1,Pass,D13,4
S10738,C24,Spring,A,4.0,1,Distinction,D17,2
S16426,C178,Fall,C,2.0,1,Pass,D20,2
S15298,C53,Spring,C,2.0,1,Pass,D6,3
S16032,C144,Fall,D,1.0,1,Pass,D16,2
S14925,C11,Summer,F,0.0,0,Fail,D7,2
S14352,C225,Spring,A,4.0,1,Distinction,D4,5
S13663,C36,Summer,F,0.0,0,Fail,D14,3
S11039,C44,Summer,D,1.0,1,Pass,D8,4
S16791,C285,Spring,F,0.0,0,Fail,D20,3
S13661,C245,Summer,D,1.0,1,Pass,D2,3
S17018,C38,Spring,F,0.0,0,Fail,D7,5
S14679,C2,Fall,C,2.0,1,Pass,D4,5
S18066,C176,Fall,F,0.0,0,Fail,D9,4
S15845,C235,Spring,C,2.0,1,Pass,D15,4
S13263,C79,Spring,C,2.0,1,Pass,D10,2
S10742,C231,Fall,F,0.0,0,Fail,D15,3
S15168,C114,Spring,D,1.0,1,Pass,D10,5
S10418,C221,Summer,F,0.0,0,Fail,D19,5
S12861,C214,Summer,F,0.0,0,Fail,D5,5
S17452,C162,Summer,D,1.0,1,Pass,D3,4
S13398,C119,Fall,A,4.0,1,Distinction,D6,5
S13321,C202,Spring,F,0.0,0,Fail,D5,2
S18511,C197,Fall,C,2.0,1,Pass,D15,5
S16595,C76,Fall,D,1.0,1,Pass,D20,3
S16274,C116,Summer,D,1.0,1,Pass,D11,2
S14418,C182,Spring,D,1.0,1,Pass,D1,2
S19699,C150,Summer,F,0.0,0,Fail,D3,5
S17593,C59,Fall,C,2.0,1,Pass,D3,5
S19555,C82,Summer,B,3.0,1,Distinction,D16,5
S17315,C176,Spring,F,0.0,0,Fail,D9,4
S16369,C210,Summer,C,2.0,1,Pass,D7,5
S17572,C183,Fall,B,3.0,1,Distinction,D18,4
S19573,C163,Summer,D,1.0,1,Pass,D1,5
S11334,C85,Summer,B,3.0,1,Distinction,D8,5
S18261,C169,Fall,F,0.0,0,Fail,D5,3
S16420,C140,Spring,F,0.0,0,Fail,D18,2
S19393,C155,Summer,D,1.0,1,Pass,D17,4
S11542,C96,Fall,B,3.0,1,Distinction,D8,4
S18903,C192,Fall,B,3.0,1,Distinction,D10,2
S10388,C80,Spring,A,4.0,1,Distinction,D4,2
S14909,C234,Fall,C,2.0,1,Pass,D14,4
S10003,C5,Spring,B,3.0,1,Distinction,D6,5
S14695,C151,Spring,B,3.0,1,Distinction,D14,3
S15171,C186,Spring,C,2.0,1,Pass,D9,5
S10810,C84,Fall,F,0.0,0,Fail,D8,3
S11513,C216,Fall,C,2.0,1,Pass,D19,5
S10540,C61,Summer,B,3.0,1,Distinction,D6,5
S15488,C90,Fall,C,2.0,1,Pass,D10,5
S10831,C243,Summer,A,4.0,1,Distinction,D20,3
S11554,C269,Summer,D,1.0,1,Pass,D14,2
S14546,C65,Fall,B,3.0,1,Distinction,D11,2
S15078,C91,Fall,B,3.0,1,Distinction,D15,5
S13240,C126,Summer,C,2.0,1,Pass,D9,4
S11824,C193,Summer,C,2.0,1,Pass,D13,4
S10056,C202,Spring,D,1.0,1,Pass,D5,2
S16061,C18,Summer,F,0.0,0,Fail,D10,2
S15558,C193,Fall,C,2.0,1,Pass,D13,4
S10254,C217,Fall,C,2.0,1,Pass,D10,2
S12974,C91,Summer,A,4.0,1,Distinction,D15,5
S14505,C216,Fall,F,0.0,0,Fail,D19,5
S14765,C199,Summer,F,0.0,0,Fail,D6,2
S12092,C103,Summer,F,0.0,0,Fail,D19,3
S10225,C230,Spring,C,2.0,1,Pass,D19,5
S18035,C222,Fall,C,2.0,1,Pass,D9,4
S15005,C229,Spring,D,1.0,1,Pass,D10,3
S15292,C184,Spring,B,3.0,1,Distinction,D5,4
S11762,C153,Fall,B,3.0,1,Distinction,D12,3
S13648,C74,Summer,A,4.0,1,Distinction,D17,3
S10165,C270,Spring,F,0.0,0,Fail,D16,2
S18533,C74,Fall,C,2.0,1,Pass,D17,3
S13953,C171,Summer,D,1.0,1,Pass,D2,2
S18941,C76,Fall,D,1.0,1,Pass,D20,3
S18582,C75,Summer,A,4.0,1,Distinction,D2,3
S17103,C151,Spring,D,1.0,1,Pass,D14,3
S17993,C126,Fall,B,3.0,1,Distinction,D9,4
S16359,C31,Spring,B,3.0,1,Distinction,D1,4
S12150,C26,Spring,D,1.0,1,Pass,D10,2
S11377,C21,Spring,B,3.0,1,Distinction,D7,3
S19884,C129,Fall,D,1.0,1,Pass,D14,3
S15470,C13,Fall,D,1.0,1,Pass,D8,4
S16295,C95,Summer,B,3.0,1,Distinction,D11,4
S12926,C150,Fall,A,4.0,1,Distinction,D3,5
S13677,C103,Spring,D,1.0,1,Pass,D19,3
S15262,C26,Fall,D,1.0,1,Pass,D10,2
S13586,C50,Fall,D,1.0,1,Pass,D19,4
S12602,C83,Summer,C,2.0,1,Pass,D12,5
S12243,C243,Fall,A,4.0,1,Distinction,D20,3
S12564,C234,Summer,D,1.0,1,Pass,D14,4
S13282,C291,Spring,A,4.0,1,Distinction,D3,2
S10858,C54,Fall,A,4.0,1,Distinction,D20,2
S18020,C147,Summer,B,3.0,1,Distinction,D20,4
S12023,C229,Summer,A,4.0,1,Distinction,D10,3
S18191,C160,Summer,F,0.0,0,Fail,D7,4
S11553,C30,Summer,A,4.0,1,Distinction,D14,4
S15675,C251,Summer,A,4.0,1,Distinction,D19,3
S12164,C134,Summer,F,0.0,0,Fail,D8,2
S19036,C151,Fall,F,0.0,0,Fail,D14,3
S18030,C166,Fall,A,4.0,1,Distinction,D16,5
S12633,C104,Fall,B,3.0,1,Distinction,D18,3
S18460,C114,Summer,D,1.0,1,Pass,D10,5
S19458,C284,Spring,D,1.0,1,Pass,D16,3
S19335,C182,Spring,A,4.0,1,Distinction,D1,2
S13588,C15,Fall,C,2.0,1,Pass,D9,5
S13954,C212,Spring,D,1.0,1,Pass,D4,2
S11757,C185,Fall,A,4.0,1,Distinction,D13,3
S12777,C68,Summer,F,0.0,0,Fail,D9,4
S13626,C103,Spring,F,0.0,0,Fail,D19,3
S18719,C11,Fall,D,1.0,1,Pass,D7,2
S18317,C255,Summer,B,3.0,1,Distinction,D8,2
S15942,C69,Spring,C,2.0,1,Pass,D16,5
S16513,C251,Summer,F,0.0,0,Fail,D19,3
S15791,C98,Spring,F,0.0,0,Fail,D7,2
S19510,C31,Spring,C,2.0,1,Pass,D1,4
S11160,C272,Fall,F,0.0,0,Fail,D9,5
S16780,C176,Summer,D,1.0,1,Pass,D9,4
S19269,C127,Fall,D,1.0,1,Pass,D7,4
S11091,C247,Fall,F,0.0,0,Fail,D13,4
S18853,C100,Fall,B,3.0,1,Distinction,D19,4
S12005,C265,Spring,C,2.0,1,Pass,D9,2
S15612,C118,Spring,A,4.0,1,Distinction,D3,3
S18404,C6,Summer,D,1.0,1,Pass,D12,3
S19735,C184,Summer,F,0.0,0,Fail,D5,4
S12057,C261,Summer,D,1.0,1,Pass,D3,5
S10683,C261,Fall,B,3.0,1,Distinction,D3,5
S16144,C44,Spring,D,1.0,1,Pass,D8,4
S14112,C170,Summer,D,1.0,1,Pass,D13,4
S19793,C111,Fall,B,3.0,1,Distinction,D16,5
S16921,C175,Spring,C,2.0,1,Pass,D4,5
S12645,C265,Fall,A,4.0,1,Distinction,D9,2
S15417,C60,Spring,F,0.0,0,Fail,D11,2
S11155,C14,Fall,A,4.0,1,Distinction,D20,2
S19643,C270,Fall,F,0.0,0,Fail,D16,2
S19825,C218,Spring,F,0.0,0,Fail,D1,2
S11510,C25,Fall,D,1.0,1,Pass,D13,5
S15838,C85,Spring,D,1.0,1,Pass,D8,5
S14364,C279,Summer,A,4.0,1,Distinction,D9,4
S16496,C143,Spring,D,1.0,1,Pass,D19,4
S18921,C205,Spring,F,0.0,0,Fail,D13,2
S14032,C239,Fall,F,0.0,0,Fail,D8,5
S16583,C1,Spring,A,4.0,1,Distinction,D19,4
S17727,C37,Spring,D,1.0,1,Pass,D14,5
S11277,C167,Spring,F,0.0,0,Fail,D7,4
S13874,C43,Spring,C,2.0,1,Pass,D12,5
S15259,C260,Spring,F,0.0,0,Fail,D2,5
S16166,C178,Spring,D,1.0,1,Pass,D20,2
S11179,C252,Fall,D,1.0,1,Pass,D1,3
S12233,C6,Summer,D,1.0,1,Pass,D12,3
S19396,C293,Spring,B,3.0,1,Distinction,D13,2
S12931,C143,Fall,F,0.0,0,Fail,D19,4
S19735,C167,Spring,B,3.0,1,Distinction,D7,4
S14601,C116,Fall,B,3.0,1,Distinction,D11,2
S19485,C259,Fall,D,1.0,1,Pass,D19,5
S17387,C11,Summer,A,4.0,1,Distinction,D7,2
S13639,C275,Summer,F,0.0,0,Fail,D10,3
S11820,C138,Fall,B,3.0,1,Distinction,D4,3
S15164,C298,Spring,B,3.0,1,Distinction,D3,4
S12873,C260,Summer,D,1.0,1,Pass,D2,5
S16857,C34,Summer,A,4.0,1,Distinction,D19,2
S10624,C73,Summer,C,2.0,1,Pass,D8,2
S13682,C218,Fall,D,1.0,1,Pass,D1,2
S14927,C198,Summer,B,3.0,1,Distinction,D13,3
S13362,C19,Summer,F,0.0,0,Fail,D11,4
S19719,C264,Fall,D,1.0,1,Pass,D8,4
S13891,C129,Spring,D,1.0,1,Pass,D14,3
S19092,C163,Fall,D,1.0,1,Pass,D1,5
S19272,C136,Summer,A,4.0,1,Distinction,D1,2
S17334,C35,Fall,D,1.0,1,Pass,D17,4
S13819,C171,Spring,F,0.0,0,Fail,D2,2
S14696,C204,Summer,D,1.0,1,Pass,D6,2
S19086,C77,Spring,B,3.0,1,Distinction,D14,3
S10796,C151,Summer,D,1.0,1,Pass,D14,3
S11772,C154,Summer,B,3.0,1,Distinction,D8,2
S12863,C199,Spring,C,2.0,1,Pass,D6,2
S17339,C171,Fall,A,4.0,1,Distinction,D2,2
S11127,C65,Summer,B,3.0,1,Distinction,D11,2
S19886,C248,Spring,B,3.0,1,Distinction,D4,4
S10905,C60,Spring,B,3.0,1,Distinction,D11,2
S18636,C212,Spring,D,1.0,1,Pass,D4,2
S18480,C238,Summer,C,2.0,1,Pass,D18,2
S12512,C228,Summer,D,1.0,1,Pass,D13,2
S12972,C116,Fall,C,2.0,1,Pass,D11,2
S12087,C90,Fall,B,3.0,1,Distinction,D10,5
S16341,C137,Spring,B,3.0,1,Distinction,D14,2
S11085,C115,Summer,F,0.0,0,Fail,D4,2
S18075,C69,Spring,A,4.0,1,Distinction,D16,5
S19090,C169,Fall,D,1.0,1,Pass,D5,3
S14492,C65,Fall,C,2.0,1,Pass,D11,2
S11714,C190,Spring,C,2.0,1,Pass,D5,2
S14954,C276,Summer,C,2.0,1,Pass,D2,3
S14975,C258,Spring,F,0.0,0,Fail,D9,2
S10811,C134,Spring,D,1.0,1,Pass,D8,2
S10969,C126,Summer,D,1.0,1,Pass,D9,4
S15165,C87,Fall,D,1.0,1,Pass,D19,4
S16759,C222,Fall,F,0.0,0,Fail,D9,4
S12248,C244,Spring,F,0.0,0,Fail,D4,2
S14141,C25,Summer,A,4.0,1,Distinction,D13,5
S13062,C276,Fall,C,2.0,1,Pass,D2,3
S18686,C42,Spring,D,1.0,1,Pass,D19,3
S14253,C50,Summer,C,2.0,1,Pass,D19,4
S18706,C103,Spring,B,3.0,1,Distinction,D19,3
S13417,C219,Summer,A,4.0,1,Distinction,D7,5
S17372,C273,Summer,F,0.0,0,Fail,D18,3
S11026,C128,Spring,F,0.0,0,Fail,D10,3
S17874,C246,Fall,B,3.0,1,Distinction,D4,5
S15942,C252,Spring,F,0.0,0,Fail,D1,3
S15691,C133,Spring,C,2.0,1,Pass,D14,4
S16297,C239,Fall,A,4.0,1,Distinction,D8,5
S15066,C219,Spring,A,4.0,1,Distinction,D7,5
S19985,C6,Spring,A,4.0,1,Distinction,D12,3
S18369,C205,Spring,C,2.0,1,Pass,D13,2
S13254,C188,Fall,C,2.0,1,Pass,D7,5
S14354,C112,Summer,D,1.0,1,Pass,D19,4
S17109,C87,Fall,C,2.0,1,Pass,D19,4
S19596,C175,Fall,F,0.0,0,Fail,D4,5
S14676,C188,Fall,F,0.0,0,Fail,D7,5
S17946,C153,Summer,D,1.0,1,Pass,D12,3
S15185,C221,Spring,F,0.0,0,Fail,D19,5
S16673,C56,Summer,B,3.0,1,Distinction,D8,5
S15618,C16,Summer,F,0.0,0,Fail,D11,2
S15128,C225,Spring,D,1.0,1,Pass,D4,5
S16208,C79,Fall,A,4.0,1,Distinction,D10,2
S17065,C290,Summer,B,3.0,1,Distinction,D18,3
